member_id,int_rate_refin,term_months_refin,p_default_refin,expected_income_refin,net_improvement,strategy,p_default,expected_income_actual
17703052,11.48,72.0,0.41889654295638906,6672.48557929584,1932.0011267561576,REFINANCE,0.60472673,4640.484452539682
19767188,17.02,72.0,0.4358532871134946,2244.5592436272814,530.1003358895493,REFINANCE,0.6027101,1614.458907737732
16961473,9.17,72.0,0.4157905159388839,3188.9074687476013,962.870364975438,REFINANCE,0.6192286,2126.0371037721634
19685927,10.85,72.0,0.42362360739975835,14822.786963778935,4626.080604917013,REFINANCE,0.61605394,10096.706358861922
19777123,9.17,72.0,0.40971959047881373,6444.091230742789,1991.052721612311,REFINANCE,0.6101873,4353.038509130478
19816890,12.49,72.0,0.4302776673541537,3204.4032599665625,889.3564540483458,DO NOTHING,0.61474097,2215.0468059182167
19936756,13.79,72.0,0.427270075278168,15641.025152183343,4476.484290815164,REFINANCE,0.6035579,11064.54086136818
7662001,14.489999999999998,72.0,0.43469806096355934,4935.00819877151,1362.952665237222,REFINANCE,0.6107774,3472.0555335342883
19866756,15.07,72.0,0.43728036698659983,1877.8122969547067,454.57360835821964,REFINANCE,0.6119,1323.238688596487
19726673,9.99,72.0,0.4158182851403498,4497.790277218905,1339.285290676442,REFINANCE,0.6115839,3058.5049865424635
19776718,10.85,72.0,0.42472573612513165,9565.372822579373,2964.580996331204,REFINANCE,0.6176567,6500.791826248169
19776765,12.49,72.0,0.4317405537337443,3196.1752555245553,893.1451165849362,REFINANCE,0.616831,2203.030138939619
19866623,14.489999999999998,72.0,0.44038418125166057,17715.469771969525,5283.436821135789,DO NOTHING,0.6187667,12332.032950833736
19926127,15.07,72.0,0.43298626969195797,11418.097240645619,3209.4053255209637,DO NOTHING,0.6058911,8108.691915124655
19726633,15.739999999999998,72.0,0.4359340470088155,5288.084465335175,1427.5105628235788,REFINANCE,0.6073508,3760.5739025115963
19776544,19.65,72.0,0.4393981672032961,1995.5112765002373,442.0762510630609,DO NOTHING,0.6000413,1453.4350254371764
19665690,9.17,72.0,0.4042344736256146,7739.726979200706,2351.057163494096,REFINANCE,0.6020184,5288.66981570661
19786435,10.85,72.0,0.4131082992875174,19517.083507193605,5840.997671200315,DO NOTHING,0.60076207,13576.08583599329
19766297,11.48,72.0,0.42569743901363255,2560.9299799504097,703.5618572773751,REFINANCE,0.61454463,1757.3681226730346
18483963,11.48,72.0,0.4157615171993239,7294.66147901337,2090.9227725199926,REFINANCE,0.60020095,5103.738706493377
19766465,10.85,72.0,0.42588967259010574,5091.210383470941,1539.4703841766604,REFINANCE,0.61934936,3451.739999294281
19926373,12.49,72.0,0.431221857987061,12476.461373031923,3768.0269037433354,REFINANCE,0.61608994,8608.434469288588
19866331,18.49,72.0,0.4372493856006602,17953.676240822868,4828.729647933291,DO NOTHING,0.60017425,13024.946592889577
19766254,11.99,72.0,0.42613337025138903,2570.6929546218776,693.067819963064,DO NOTHING,0.61183834,1777.6251346588135
18694772,11.48,72.0,0.41889604749597703,3271.464165569998,896.2710694073212,REFINANCE,0.604726,2275.1930961626767
19946117,13.79,72.0,0.4291289030078586,17539.043974218657,5073.880012653162,DO NOTHING,0.60618365,12365.163961565495
19936113,10.49,72.0,0.417735879635976,7060.6963018275555,2127.6062475222097,DO NOTHING,0.6102552,4833.090054305346
19856106,10.49,72.0,0.41732856362851606,3218.968350234263,913.7433598663733,REFINANCE,0.60966015,2205.22499036789
19595655,16.49,72.0,0.43989140460088166,6035.352150719004,1643.9276048482834,REFINANCE,0.61010355,4291.424545870721
19776087,11.99,72.0,0.42285285188544613,1728.9784688890823,425.76635659867,REFINANCE,0.6071282,1203.2121122904123
18564047,12.49,72.0,0.422693979255035,8767.05582693615,2518.232679016376,REFINANCE,0.6039061,6148.823147919774
17462721,11.48,72.0,0.4213508061073369,2580.3124854061634,694.3359344933065,REFINANCE,0.60826975,1785.976550912857
19335635,10.85,72.0,0.4129652561766378,4229.73208793328,1186.7141825638791,REFINANCE,0.60055405,2943.017905369401
18394086,13.79,72.0,0.43071257545583597,1943.3764811664128,477.273880651524,REFINANCE,0.6084207,1366.1026005148888
14509768,9.17,72.0,0.4052684136098945,3246.34236431039,932.8098103097741,REFINANCE,0.60355824,2213.532554000616
19875839,13.79,72.0,0.42524816287376166,9156.141616523251,2555.326516580567,DO NOTHING,0.60070175,6500.815099942684
19815886,12.49,72.0,0.4295841678450154,2566.6430783645687,690.0483131067335,REFINANCE,0.61375016,1776.5947652578352
19785961,19.65,72.0,0.4451424989420458,2655.548000063369,639.6776199001761,REFINANCE,0.6078857,1915.8703801631927
19725861,11.99,72.0,0.4298029527901122,6305.816272557239,1876.8721452456812,REFINANCE,0.6171071,4328.944127311558
19515866,13.79,72.0,0.4328998932741843,5033.3650492577835,1409.5245587592403,REFINANCE,0.6115105,3523.840490498543
19775946,13.79,72.0,0.4367602109030905,6633.424254738414,1923.1919817394246,REFINANCE,0.61696357,4610.232272998989
19765776,11.99,72.0,0.42770436422178215,1297.8506120787529,303.15736450701627,REFINANCE,0.61409396,894.6932475717366
19935750,9.99,72.0,0.4110346226428775,6478.0301855509915,1929.591724843327,REFINANCE,0.6045481,4448.4384607076645
19845755,9.17,72.0,0.4124078984738622,22451.60040326296,7272.446044816363,REFINANCE,0.61419094,15079.154358446598
19485885,11.48,72.0,0.42724868427530377,11493.057001858044,3530.845001321126,REFINANCE,0.61678404,7862.212000536918
19575899,15.739999999999998,72.0,0.44439662965504745,22506.936929303683,6645.469821054023,REFINANCE,0.61914104,15761.46710824966
18574984,12.49,72.0,0.425513868494142,7609.469515871815,2200.879531235956,REFINANCE,0.6079349,5308.589984635859
19555727,16.49,72.0,0.4338768823075257,9232.675477199487,2498.583904473715,REFINANCE,0.60176176,6634.0915727257725
19535685,12.49,72.0,0.4304435849110233,3459.747661201385,968.9690488487759,REFINANCE,0.614978,2390.7786123526093
19585621,12.49,72.0,0.42992292835841267,3078.1425498701838,848.9002224756987,REFINANCE,0.61423415,2129.242327394485
19705648,10.49,72.0,0.4219364203151324,5365.100573228006,1624.2118636852542,DO NOTHING,0.6163916,3640.888709542752
19535556,13.11,72.0,0.42932755913511444,7745.851174347265,2234.1961441205585,REFINANCE,0.6099202,5411.655030226707
18565404,11.48,72.0,0.42259920119216,12873.7282102196,3884.928544530132,DO NOTHING,0.61007196,8888.799665689468
19685363,13.11,72.0,0.4291922085259222,3647.869915090261,998.626342185496,DO NOTHING,0.6097279,2549.243572904765
19585508,15.739999999999998,72.0,0.4325918301939964,8997.03955554852,2461.133691538663,REFINANCE,0.6026944,6435.9058640098565
19525472,16.49,72.0,0.44368026313058573,2559.824602842764,651.9690332732955,REFINANCE,0.6153585,1807.8555695694683
19665348,15.07,72.0,0.4370683711702741,4663.911062119433,1276.1176270465348,REFINANCE,0.6116033,3287.7934350728983
19695414,10.85,72.0,0.4152722259585777,4277.92686766445,1214.7301587766342,REFINANCE,0.60390896,2963.1967088878155
19625377,10.85,72.0,0.4216912138328124,5737.444840723631,1713.8704548585993,REFINANCE,0.61324376,3923.574385865032
19595368,13.79,72.0,0.43633070536520385,11641.39712012356,3443.9811758667765,REFINANCE,0.61635685,8097.415944256783
19135246,11.99,72.0,0.42911885243765313,5114.638377240577,1498.6492718252325,REFINANCE,0.61612487,3515.9891054153445
19625328,13.11,72.0,0.434441051446498,3262.4890062152167,905.3675279341956,REFINANCE,0.61718464,2257.121478281021
19455873,9.99,72.0,0.41777679820934993,5331.224269582389,1620.7639529957455,DO NOTHING,0.61446446,3610.4603165866433
19345869,10.49,72.0,0.4134502689502531,6480.787978368654,1906.321706372155,REFINANCE,0.6039945,4474.466271996499
19305839,9.99,72.0,0.40876301008763555,9754.523478069144,2925.4900945804893,DO NOTHING,0.601207,6729.033383488655
19225882,11.99,72.0,0.42599185085691527,6428.317262253405,1881.928077718855,DO NOTHING,0.61163515,4446.38918453455
18674819,15.07,72.0,0.4391979132311956,5162.5196899589055,1437.4439424689763,DO NOTHING,0.61458325,3625.075747489929
19445730,13.79,72.0,0.42594628342826946,2318.915820508751,574.5660033781853,DO NOTHING,0.6016879,1644.3498171305657
19405170,11.99,72.0,0.4220594880990607,3495.072128100454,959.1154903150191,REFINANCE,0.6059891,2435.956637785435
19425565,11.48,72.0,0.42924051770836497,9162.470460365494,2819.8959210855564,REFINANCE,0.6196595,6242.574539279937
17403083,14.489999999999998,72.0,0.4346334107698167,11651.187744173465,3352.9470535129876,REFINANCE,0.61068654,8198.240690660477
19305473,12.49,72.0,0.4212843683896819,3905.9832839906812,1059.278144389451,REFINANCE,0.6018922,2746.7051396012303
18974995,9.17,72.0,0.41004493297831873,9016.755253345973,2830.0763256025375,DO NOTHING,0.6106718,6086.678927743435
19455402,11.48,72.0,0.42862069673292624,22294.077654874684,6985.45777235067,DO NOTHING,0.6187647,15208.619882524014
19255414,9.17,72.0,0.40490885191527615,12993.220127281858,4027.1303194138545,REFINANCE,0.60302275,8866.089807868004
18884995,15.739999999999998,72.0,0.4415695939016969,4136.495052916326,1124.592839171209,REFINANCE,0.61520237,2911.902213745117
19395300,10.49,72.0,0.4208742488614406,5374.958756437152,1619.3427304981637,REFINANCE,0.6148399,3655.6160259389885
18814959,12.49,72.0,0.421176982975706,20510.217373294792,5984.458148835263,REFINANCE,0.60173875,14425.759224459529
19315284,15.07,72.0,0.44045655586262217,2929.5932173184074,777.253119242243,REFINANCE,0.6163445,2052.3400980761644
18294009,17.02,72.0,0.43699522657228296,7032.990884110096,1884.212187275055,REFINANCE,0.60428923,5048.778696835041
19375242,10.49,72.0,0.4131903260189171,7780.392105380381,2305.883744112337,DO NOTHING,0.60361475,5374.508361268044
19165147,13.79,72.0,0.4371899696125291,12680.34636484248,3774.7496995793044,REFINANCE,0.61757064,8805.596665263176
19145292,12.49,72.0,0.42644095422427925,6855.213562551775,1981.2673431037747,DO NOTHING,0.6092594,4773.946219448
11059674,11.48,72.0,0.41909361233527054,9066.322173560966,2663.407289089073,REFINANCE,0.6050112,6302.914884471893
19185139,11.99,72.0,0.4264137521787213,6423.5923893505,1884.1385740095038,DO NOTHING,0.6122409,4439.453815340996
14999423,15.07,72.0,0.43620624633152916,15067.392295243035,4329.033816530744,REFINANCE,0.6103969,10638.35847871229
19185028,10.85,72.0,0.41513750312033665,11669.761400239924,3484.318465249995,DO NOTHING,0.60371304,8085.442934989929
19145049,13.79,72.0,0.4330276605174028,6274.15984907073,1782.6947137550733,REFINANCE,0.611691,4391.465135315657
19185052,10.85,72.0,0.4202071313107951,6427.003949419836,1918.658478395323,REFINANCE,0.61108553,4408.345471024513
17363190,10.49,72.0,0.41468935337683344,4914.993974249919,1429.9436579614471,REFINANCE,0.6058046,3385.050316288472
18635298,11.99,72.0,0.4268909079194316,4589.047836380353,1320.4465765026716,DO NOTHING,0.612926,3168.6012598776815
18884931,17.02,72.0,0.4402894932471338,1997.6683667567224,471.7662558653801,REFINANCE,0.60884464,1425.9021108913423
18874830,9.17,72.0,0.41173660191288336,3660.5807646427193,1098.4691786531248,REFINANCE,0.6131912,2462.1115859895945
12021105,9.17,72.0,0.4107825467396518,10291.979099589153,3255.401972990794,REFINANCE,0.61177033,6936.5771265983585
18894829,14.489999999999998,72.0,0.43289413390403775,6995.9866781549545,1957.6230872701499,REFINANCE,0.60824275,4938.363590884805
18615403,13.11,72.0,0.4277846209289629,6472.328152672501,1837.2743685404985,DO NOTHING,0.60772824,4535.053784132003
18824686,10.49,72.0,0.41126851908879797,5203.915306070298,1495.5321961669624,REFINANCE,0.60080725,3608.383109903336
18824624,19.65,72.0,0.444313898904598,7961.919079028765,2109.730648831228,REFINANCE,0.6067542,5752.188430197537
12936816,15.07,72.0,0.4303745936858905,4031.127923530722,1055.077127199555,DO NOTHING,0.6022365,2876.050796331167
18495516,10.85,72.0,0.42077909882149,3081.918570990616,870.4383088541567,DO NOTHING,0.6119173,2111.4802621364593
18515661,11.48,72.0,0.4244256747127091,5437.985935111555,1596.8273808943359,DO NOTHING,0.6127087,3741.158554217219
18505765,14.489999999999998,72.0,0.4351086999894311,3848.1270938234966,1042.8016527753512,REFINANCE,0.61135435,2705.3254410481454
18485345,12.49,72.0,0.4207436031464977,3127.706499938423,826.0780324644393,REFINANCE,0.6011196,2201.6284674739836
18535523,13.79,72.0,0.437945433523554,4093.1961036387065,1154.8850500193216,REFINANCE,0.6186378,2838.311053619385
18475603,17.7,72.0,0.4378296195280434,3970.047226892958,1008.9387523999312,DO NOTHING,0.603285,2861.1084744930267
18535499,13.11,72.0,0.4282523902847857,2570.647292361794,671.0172691623252,REFINANCE,0.6083928,1799.6300231994687
18445562,9.99,72.0,0.41810760730929714,6400.234427205042,1968.8183895263237,REFINANCE,0.614951,4331.416037678719
18475534,11.48,72.0,0.41937416679357764,3883.6900731511178,1085.210643691546,REFINANCE,0.60541624,2698.4794294595717
18184326,11.48,72.0,0.4195435316777536,8444.561965057605,2479.0059683505233,REFINANCE,0.60566074,5865.555996707081
18525387,14.489999999999998,72.0,0.4334555385392016,1864.830667538596,449.8229743119605,DO NOTHING,0.60903156,1315.0076932266354
18313597,10.49,72.0,0.4146601398877679,2845.6648503272236,785.6867068426309,REFINANCE,0.60576195,1959.9781434845927
17382040,11.48,72.0,0.41693600610602055,22749.99091375529,6768.44658500611,REFINANCE,0.60189646,15881.54432874918
18605361,12.49,72.0,0.42321555363169666,12976.49647439409,3784.266434678322,DO NOTHING,0.6046513,9092.230039715767
18495363,13.11,72.0,0.43474435261012195,3500.4996286257333,980.1406667942533,REFINANCE,0.6176155,2420.35896183148
18304575,10.85,72.0,0.4216053879662846,10386.63692451785,3182.4562043733395,REFINANCE,0.61311895,7104.180720144511
18415311,15.07,72.0,0.43362008479079805,9661.947186992966,2708.1854961126082,DO NOTHING,0.606778,6853.7616908803575
18415036,9.99,72.0,0.4165068122269727,3529.8128647735402,1032.9672224780606,DO NOTHING,0.6125966,2396.8456422954796
18144387,14.489999999999998,72.0,0.43003310830260527,4323.1774997663015,1155.6719450358564,REFINANCE,0.60422283,3067.505554730445
18585086,11.48,72.0,0.42270498199012657,3603.983522033479,1016.0943267343305,REFINANCE,0.61022466,2487.8891952991485
18605096,13.79,72.0,0.4373099307328957,11525.130536742681,3423.589746220582,REFINANCE,0.6177401,8001.540790522099
18554992,9.99,72.0,0.4145405993259268,7727.361537616958,2358.8429814274214,DO NOTHING,0.6097047,5268.518556189537
18435021,13.11,72.0,0.4261657420524338,17524.726087441286,5108.291891738019,DO NOTHING,0.6054284,12316.434195703267
18354032,12.49,72.0,0.4244559511174513,3884.5770035278742,1069.1348688733524,REFINANCE,0.60642344,2715.442134654522
15219312,13.11,72.0,0.4350448846664282,1214.139388812226,275.1352958471,REFINANCE,0.61804247,839.0040929651259
16450732,13.79,72.0,0.4384252358097618,5207.979782002387,1499.9916534073327,REFINANCE,0.61931556,3607.988128595054
18474915,13.79,72.0,0.4330190104893778,3225.8383398206847,867.9446010442393,REFINANCE,0.6116788,2257.8937387764454
14237841,15.739999999999998,72.0,0.4390392942256049,7271.666313668789,2029.152882730069,REFINANCE,0.6116771,5142.51343093872
18564884,9.17,72.0,0.4059636836186779,9727.641698902338,3004.3883737678225,DO NOTHING,0.6045937,6623.253325134516
18594785,13.11,72.0,0.43149891687768305,12860.631502393055,3812.5313289196984,REFINANCE,0.6130049,8948.100173473356
18544777,10.49,72.0,0.4129048416851299,3924.522714553704,1112.023813781967,REFINANCE,0.6031977,2712.498900771737
18624649,9.99,72.0,0.41617766466973016,4495.023306408347,1340.6804700343023,REFINANCE,0.61211246,3054.3428363740445
18534700,15.739999999999998,72.0,0.4411263294125858,7373.980404251755,2078.830222252549,REFINANCE,0.6145848,5195.150181999206
18534677,10.85,72.0,0.4186456251680181,4511.019271508763,1307.159638301442,REFINANCE,0.6088147,3103.859633207321
18564704,10.85,72.0,0.41625114907039684,12941.712025109302,3894.601010385524,REFINANCE,0.60533255,8947.111014723778
18624616,11.48,72.0,0.4273320042012587,7660.923380597242,2321.0938850241982,REFINANCE,0.6169043,5239.8294955730435
12736777,11.99,72.0,0.41927767096098906,3251.754681453941,873.3750091650463,REFINANCE,0.601995,2278.3796722888947
18424555,8.49,72.0,0.40132156485747594,9921.20772872055,3121.846163719837,REFINANCE,0.6048442,6699.361565000713
16440554,11.99,72.0,0.42554944188451665,8974.41416146774,2661.556137348005,DO NOTHING,0.61099994,6212.858024119734
18504381,11.99,72.0,0.41877182941752683,3580.045855294214,969.2548505798445,REFINANCE,0.6012687,2510.7910047143696
18604027,17.7,72.0,0.4442137100909016,3270.802316115044,839.4130140997395,REFINANCE,0.61208165,2331.3893020153046
17612650,12.49,72.0,0.427276382707134,3028.0069463359014,822.6885503386156,DO NOTHING,0.610453,2105.3183959972857
17353471,15.07,72.0,0.442261906611899,4492.524568431815,1255.869322334966,REFINANCE,0.6188708,3136.655246096849
18614057,11.99,72.0,0.4183994121433045,9770.017475110699,2813.2227457587014,DO NOTHING,0.600734,6856.794729351997
18634155,8.49,72.0,0.4052955872368227,17033.143179538758,5530.037961400061,REFINANCE,0.6108336,11403.105218138697
18594204,10.49,72.0,0.4110865059956117,4977.782474369683,1424.967788194098,DO NOTHING,0.60054135,3452.814686175585
18424265,11.48,72.0,0.4160644499529073,6509.713511924989,1857.7885176947184,DO NOTHING,0.6006383,4551.92499423027
18503877,17.02,72.0,0.44479595798938,2598.7990798433098,658.5558715303214,DO NOTHING,0.6150763,1840.2432083129884
18484091,6.67,72.0,0.38788198044151884,5223.570331704255,1712.8537467833726,REFINANCE,0.60947186,3410.7165849208827
18414081,11.48,72.0,0.42496642846406274,6410.474255482629,1905.0256367129832,REFINANCE,0.61348933,4405.448618769646
18593997,10.85,72.0,0.41572484059280224,16839.394369274847,5085.593440562956,REFINANCE,0.60456717,11653.800928711891
18424019,11.99,72.0,0.4181445609955561,3258.099530705383,870.406619110277,REFINANCE,0.6003681,2287.692911595106
18513945,11.99,72.0,0.42589421119255555,12858.821457709138,3862.8330151689697,DO NOTHING,0.61149496,8895.988442540169
18633901,13.11,72.0,0.433937199783203,16006.840833130476,4821.831677708029,REFINANCE,0.61646885,11085.009155422447
18413891,19.65,72.0,0.45066235269972754,3286.4124749738794,837.6122325796705,REFINANCE,0.6154236,2348.800242394209
17442758,16.49,72.0,0.4375566687440797,3849.2426399076267,1000.971376433401,REFINANCE,0.6068654,2748.2712634742256
17772908,11.48,72.0,0.4213031180426798,22579.594940210718,6849.55375137462,REFINANCE,0.6082009,15630.041188836098
18613847,10.49,72.0,0.41932373068899814,8982.248939464165,2753.724919889045,DO NOTHING,0.6125748,6128.52401957512
18274530,11.99,72.0,0.4316992877679829,3182.1998381431795,905.9157200570799,DO NOTHING,0.61982983,2176.2841180860996
18244598,13.79,72.0,0.4352198307904969,2152.9222377207034,552.2446616219631,REFINANCE,0.61478764,1500.6775760987402
18284536,11.99,72.0,0.43138200037227653,6367.952977830873,1910.1690546817645,REFINANCE,0.6193743,4357.783923149109
18324284,14.489999999999998,72.0,0.43171257101275623,3253.1613872374764,851.8662006284467,REFINANCE,0.6065826,2301.2951866090298
12027184,9.99,72.0,0.4171045623463187,4359.661504751932,1303.0137519114128,REFINANCE,0.61347574,2956.647752840519
16821380,13.79,72.0,0.42702027934690867,12387.878858491898,3520.654210701705,DO NOTHING,0.603205,8767.224647790194
18174088,11.48,72.0,0.4170160642509297,9748.657373595954,2844.2571912295825,DO NOTHING,0.60201204,6804.400182366371
17863989,11.48,72.0,0.4165720904333909,6504.0543358485575,1860.4822417657251,REFINANCE,0.6013711,4543.572094082832
13907059,16.49,72.0,0.43310598585089616,9905.622556234366,2678.5838956186835,REFINANCE,0.6006926,7127.038660615683
17653978,11.48,72.0,0.42682931832489535,17891.17892607939,5541.750252239821,REFINANCE,0.61617863,12249.428673839568
18214343,11.99,72.0,0.4241198427682091,13350.013493336368,3982.2882725220206,REFINANCE,0.60894734,9267.725220814347
18274241,15.07,72.0,0.4380151324741665,10314.481993638527,2955.9500667073835,REFINANCE,0.61292815,7258.531926931143
18244209,13.79,72.0,0.42871973558464543,7800.717754538782,2197.0236447889874,REFINANCE,0.60560566,5503.694109749795
18174208,10.85,72.0,0.4240365880258967,10215.287074772696,3162.9333636444608,REFINANCE,0.6166545,6952.353711128235
18164178,12.49,72.0,0.4296296418548187,8164.482362041373,2413.6409234145767,REFINANCE,0.6138151,5650.841438626796
13237760,11.48,72.0,0.41970558852085227,11078.371594827835,3285.8003893757514,REFINANCE,0.6058947,7692.571205452084
8551428,12.49,72.0,0.4332124931960205,3187.896332018983,896.9572252863759,DO NOTHING,0.618934,2190.939106732607
18174119,12.49,72.0,0.42603047827707285,4196.779047409785,1171.863909266484,DO NOTHING,0.608673,2924.9151381433007
18244010,12.49,72.0,0.43235132392046055,9578.219935828109,2884.1807670828293,REFINANCE,0.6177036,6594.039168745279
18244028,13.79,72.0,0.42482283466648224,6544.9409643301,1794.5147316941247,REFINANCE,0.60010093,4650.426232635975
18214019,14.489999999999998,72.0,0.4391352956192573,3820.6973002707978,1054.7539677736186,REFINANCE,0.61701196,2665.943332497179
18364013,10.85,72.0,0.4137170727333326,5264.146461488317,1506.7316064372762,REFINANCE,0.6016474,3657.414855051041
18343901,15.739999999999998,72.0,0.43777979161394265,3253.568345930114,847.4292758960873,REFINANCE,0.60992235,2306.1390700340266
18213967,10.49,72.0,0.41465169408855485,8084.3917900194465,2416.0978031029035,DO NOTHING,0.6057496,5568.293986916543
18163918,11.99,72.0,0.41953771129157974,2112.6940806548196,533.1365512291984,REFINANCE,0.60236835,1479.5575294256212
17642732,17.02,72.0,0.44180393264186185,6874.940925186741,1880.7539330636146,REFINANCE,0.61093885,4894.186992123126
7191813,10.85,72.0,0.41280721198306997,9112.644877234738,2670.18982134227,REFINANCE,0.6003242,6342.4550558924675
18313821,12.49,72.0,0.4218197101271097,2325.162153878901,591.7278778474961,DO NOTHING,0.602657,1633.4342760314048
18183890,13.11,72.0,0.43482155196564387,4059.385725330042,1153.0165362378234,DO NOTHING,0.6177252,2806.3691890922187
18143819,10.85,72.0,0.41643394914905674,4334.115881367414,1238.852575080483,REFINANCE,0.6055984,2995.263306286931
18383808,11.99,72.0,0.4212065109801835,3889.144970119755,1074.1135526187818,REFINANCE,0.6047644,2715.031417500973
18303673,13.79,72.0,0.4285228103124854,3088.8484971907583,808.766336649343,REFINANCE,0.6053275,2180.0821605414153
18353692,15.739999999999998,72.0,0.4437310270180827,22533.899826524485,6634.056132314436,REFINANCE,0.6182137,15799.843694210049
18303446,10.49,72.0,0.41248569339857916,19474.336720917294,5903.1731877661405,REFINANCE,0.6025854,13471.163533151153
14778968,9.99,72.0,0.40986441027364123,6490.901351400221,1923.1017449577694,REFINANCE,0.60282695,4467.7996064424515
17843218,9.99,72.0,0.40963301005794867,9350.562992216579,2811.418500181667,REFINANCE,0.6024866,6439.144492034912
18203410,11.48,72.0,0.42137136771443573,7160.112711918613,2104.403327352068,REFINANCE,0.60829943,4955.709384566545
17672984,7.65,72.0,0.39790198626776635,7777.902141392993,2523.8907838471414,REFINANCE,0.6100763,5154.011357545852
17983280,14.489999999999998,72.0,0.43248230707933083,10396.016105997986,2952.1159503583376,DO NOTHING,0.6076641,7343.900155639648
18003281,10.85,72.0,0.41914139865489486,4635.948669055553,1349.2913759265862,REFINANCE,0.6095357,3186.657293128967
18153340,14.489999999999998,72.0,0.43549829800736556,1938.8939958341016,476.7856032616987,REFINANCE,0.61190176,1362.1083925724029
18023345,13.79,72.0,0.4298733539563736,5481.913084004208,1522.4083323818286,REFINANCE,0.60723525,3859.5047516223794
17913348,11.48,72.0,0.4229945373125854,8764.222523578543,2617.590818693775,REFINANCE,0.6106427,6046.631704884768
17302472,11.99,72.0,0.4189175001582744,976.1314373591229,191.7294426420017,REFINANCE,0.60147786,684.4019947171212
17973284,10.85,72.0,0.4127257306924027,7811.922330329659,2273.920526573899,REFINANCE,0.6002057,5438.00180375576
17943191,13.79,72.0,0.4266806919052237,19571.401220431377,5611.679704000999,REFINANCE,0.6027253,13859.721516430378
17643139,12.49,72.0,0.4220410308812443,1560.350506468052,364.65188763641754,REFINANCE,0.6029732,1095.6986188316343
16760891,13.11,72.0,0.42946051824253234,855.0718003560298,157.82423419666225,REFINANCE,0.6101091,597.2475661593676
17783932,14.09,72.0,0.42753064481517933,6172.081215271921,1692.620375465126,REFINANCE,0.6025088,4379.460839806795
16551992,14.09,72.0,0.43565842260288284,7323.876851795721,2104.211624244708,DO NOTHING,0.61396307,5119.665227551013
17823720,15.75,72.0,0.44120840275124323,10445.84057211929,2986.8688048651165,REFINANCE,0.61466056,7358.971767254174
17793610,18.68,72.0,0.44674716735358955,8847.69122254964,2423.008932327293,REFINANCE,0.6126719,6324.682290222347
17663725,20.93,72.0,0.45215394264909886,795.0122845853339,123.81284932980645,REFINANCE,0.6143567,571.1994352555274
17763833,11.15,72.0,0.41979740451980424,4643.245331108909,1338.0847635153345,DO NOTHING,0.60830516,3205.160567593575
17623709,21.58,72.0,0.44617146307051775,2356.7065731960256,540.4666379409753,REFINANCE,0.604808,1716.2399352550503
17693471,11.66,72.0,0.42846466338230393,9094.013085359302,2768.7153956710963,DO NOTHING,0.61732394,6225.2976896882055
17733648,15.75,72.0,0.43832668180335055,3494.485653742842,919.7756455574845,DO NOTHING,0.61064595,2474.7100081853573
13288424,15.75,72.0,0.4335800611809508,6556.310791830494,1774.0044619245064,REFINANCE,0.6040333,4682.306329905988
17593572,13.11,72.0,0.43170672579502006,18159.001759304392,5429.452156779456,REFINANCE,0.61330014,12629.549602524936
17603326,20.93,72.0,0.4419501613563215,2024.5490096154012,445.2126042427817,REFINANCE,0.6004925,1479.3364053726195
17633408,14.09,72.0,0.43822992865474486,5768.311269580215,1655.6137333799302,DO NOTHING,0.61758703,4012.6975362002845
17663296,12.14,72.0,0.42063869794861214,4953.930201418251,1383.9033406208455,REFINANCE,0.6030308,3470.026860797406
17843043,12.14,72.0,0.4235418729606222,3862.4798583802008,1071.8527665468473,REFINANCE,0.6071928,2690.6270918333535
17613163,12.81,72.0,0.4310379831094822,5343.368376691157,1537.867302375102,REFINANCE,0.6139925,3705.501074316055
17823088,11.15,72.0,0.4269111583521078,12373.496707524953,3853.808517417161,REFINANCE,0.6186133,8419.688190107792
16562141,11.66,72.0,0.4229840929730464,12885.919235725927,3868.370904465246,REFINANCE,0.60942763,8917.548331260681
16600952,19.95,72.0,0.45419738478543764,6546.9023694986745,1787.5022860760137,REFINANCE,0.6194855,4659.400083422661
17682724,12.14,72.0,0.42676219490707895,4499.80212241841,1284.6509347124165,REFINANCE,0.6118095,3115.151187705994
17802349,13.11,72.0,0.42839730690107525,7322.063304809495,2097.510982462779,REFINANCE,0.60859865,5124.552322346716
17632876,15.07,72.0,0.4428585787829039,22438.592168807936,6689.6733785569195,REFINANCE,0.61970574,15648.918790251017
17602945,17.49,72.0,0.435520540314236,6565.748480129561,1723.0427544483755,DO NOTHING,0.6007491,4742.705725681186
17752520,16.42,72.0,0.443306644913006,3127.094099262744,818.5205373410281,REFINANCE,0.6150896,2208.5735619217157
17502171,11.15,72.0,0.42059001084212416,9016.198841285706,2702.2163140296934,DO NOTHING,0.6094537,6213.982527256013
13978072,14.09,72.0,0.4382213428697362,8844.87912489487,2591.881558209193,REFINANCE,0.61757493,6152.997566685676
17652564,15.75,72.0,0.4306916230345425,5601.282793868894,1480.8764932943532,REFINANCE,0.6000093,4020.406300574541
17752453,13.11,72.0,0.4346358959068479,4604.280034606303,1320.0596887849224,DO NOTHING,0.61746144,3184.2203458213808
17622401,9.99,72.0,0.41357410830245006,6369.4721529965855,1918.1297275175903,REFINANCE,0.60828316,4351.342425478995
